dataset,model,hidden,num_params,top1_acc
cifar10,fan,[256],9049482,0.4461
cifar10,fan,[256],9049482,0.463
cifar10,fan,[256],9049482,0.463
cifar10,fan,[256],9049482,0.463
cifar10,fan,[256],9049482,0.473
cifar10,fan,[256],9049482,0.473
cifar10,fan,[256],9049482,0.473
cifar10,fan,[256],9049482,0.4774
cifar10,fan,[256],9049482,0.4829
cifar10,fan,[256],9049482,0.4829
cifar10,fan,[256],9049482,0.4924
cifar10,fan,[256],9049482,0.4924
cifar10,fan,[256],9049482,0.4924
cifar10,fan,[256],9049482,0.4924
cifar10,fan,[256],9049482,0.4991
cifar10,fan,[256],9049482,0.5008
cifar10,fan,[256],9049482,0.5008
cifar10,fan,[256],9049482,0.5053
cifar10,fan,[256],9049482,0.5163
cifar10,fan,[256],9049482,0.5183
cifar10,fan,[256],9049482,0.5183
cifar10,fan,[256],9049482,0.5183
cifar10,fan,[256],9049482,0.5253
cifar10,fan,[256],9049482,0.5397
cifar10,fan,[256],9049482,0.5397
cifar10,fan,[256],9049482,0.5397
cifar10,fan,[256],9049482,0.542
cifar10,fan,[256],9049482,0.5442
cifar10,fan,[256],9049482,0.5463
cifar10,fan,[256],9049482,0.5496
cifar10,fan,[256],9049482,0.5558
cifar10,fan,[256],9049482,0.5574
cifar10,fan,[256],9049482,0.5582
cifar10,fan,[256],9049482,0.5582
cifar10,fan,[256],9049482,0.5582
cifar10,fan,[512],9838730,0.4077
cifar10,fan,[512],9838730,0.4216
cifar10,fan,[512],9838730,0.4216
cifar10,fan,[512],9838730,0.4216
cifar10,fan,[512],9838730,0.4376
cifar10,fan,[512],9838730,0.4376
cifar10,fan,[512],9838730,0.4464
cifar10,fan,[512],9838730,0.4464
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.4783
cifar10,fan,[512],9838730,0.496
cifar10,fan,[512],9838730,0.496
cifar10,fan,[512],9838730,0.496
cifar10,fan,[512],9838730,0.496
cifar10,fan,[512],9838730,0.496
cifar10,fan,[512],9838730,0.5016
cifar10,fan,[512],9838730,0.5085
cifar10,fan,[512],9838730,0.5281
cifar10,fan,[512],9838730,0.5281
cifar10,fan,[512],9838730,0.5281
cifar10,fan,[512],9838730,0.5397
cifar10,fan,[512],9838730,0.5397
cifar10,fan,[512],9838730,0.5397
cifar10,fan,[512],9838730,0.5397
cifar10,fan,[512],9838730,0.5397
cifar10,fan,[512],9838730,0.5404
cifar10,fan,[512],9838730,0.5465
cifar10,fan,[512],9838730,0.5473
cifar10,fan,[512],9838730,0.5484
cifar10,fan,[512],9838730,0.5488
cifar10,fan,[512],9838730,0.5488
cifar10,fan,[512],9838730,0.5489
cifar10,fan,[1024],11417226,0.3459
cifar10,fan,[1024],11417226,0.3946
cifar10,fan,[1024],11417226,0.41
cifar10,fan,[1024],11417226,0.41
cifar10,fan,[1024],11417226,0.4138
cifar10,fan,[1024],11417226,0.4183
cifar10,fan,[1024],11417226,0.4183
cifar10,fan,[1024],11417226,0.4183
cifar10,fan,[1024],11417226,0.4183
cifar10,fan,[1024],11417226,0.4499
cifar10,fan,[1024],11417226,0.4499
cifar10,fan,[1024],11417226,0.4499
cifar10,fan,[1024],11417226,0.4527
cifar10,fan,[1024],11417226,0.4613
cifar10,fan,[1024],11417226,0.4716
cifar10,fan,[1024],11417226,0.4716
cifar10,fan,[1024],11417226,0.4716
cifar10,fan,[1024],11417226,0.4716
cifar10,fan,[1024],11417226,0.4716
cifar10,fan,[1024],11417226,0.4716
cifar10,fan,[1024],11417226,0.4795
cifar10,fan,[1024],11417226,0.5009
cifar10,fan,[1024],11417226,0.5009
cifar10,fan,[1024],11417226,0.5009
cifar10,fan,[1024],11417226,0.5017
cifar10,fan,[1024],11417226,0.5184
cifar10,fan,[1024],11417226,0.5184
cifar10,fan,[1024],11417226,0.5184
cifar10,fan,[1024],11417226,0.5235
cifar10,fan,[1024],11417226,0.5235
cifar10,fan,[1024],11417226,0.5315
cifar10,fan,[1024],11417226,0.5429
cifar10,fan,[1024],11417226,0.5429
cifar10,fan,[1024],11417226,0.5429
cifar10,fan,[1024],11417226,0.5433
cifar10,fan,[1024],11417226,0.5466
cifar10,fan,[1024],11417226,0.5484
cifar10,fan,[1024],11417226,0.5493
cifar10,fan,[1024],11417226,0.5493
cifar10,fan,[1024],11417226,0.5493
cifar10,mlp,[32],98666,0.3876
cifar10,mlp,[32],98666,0.4129
cifar10,mlp,[32],98666,0.4153
cifar10,mlp,[32],98666,0.4222
cifar10,mlp,[32],98666,0.4372
cifar10,mlp,[32],98666,0.4373
cifar10,mlp,[32],98666,0.4404
cifar10,mlp,[32],98666,0.4413
cifar10,mlp,[32],98666,0.4442
cifar10,mlp,[32],98666,0.4456
cifar10,mlp,[32],98666,0.4456
cifar10,mlp,[32],98666,0.4544
cifar10,mlp,[32],98666,0.4585
cifar10,mlp,[32],98666,0.4585
cifar10,mlp,[32],98666,0.4601
cifar10,mlp,[32],98666,0.4601
cifar10,mlp,[32],98666,0.461
cifar10,mlp,[32],98666,0.4614
cifar10,mlp,[32],98666,0.4614
cifar10,mlp,[32],98666,0.4614
cifar10,mlp,[32],98666,0.4614
cifar10,mlp,[32],98666,0.4625
cifar10,mlp,[32],98666,0.4625
cifar10,mlp,[32],98666,0.4625
cifar10,mlp,[32],98666,0.4683
cifar10,mlp,[32],98666,0.4683
cifar10,mlp,[32],98666,0.4683
cifar10,mlp,[32],98666,0.4683
cifar10,mlp,[32],98666,0.4685
cifar10,mlp,[32],98666,0.4685
cifar10,mlp,[32],98666,0.4685
cifar10,mlp,[32],98666,0.4693
cifar10,mlp,[32],98666,0.4698
cifar10,mlp,[32],98666,0.4698
cifar10,mlp,[32],98666,0.4698
cifar10,mlp,[32],98666,0.47
cifar10,mlp,[32],98666,0.4703
cifar10,mlp,[32],98666,0.4708
cifar10,mlp,[32],98666,0.4708
cifar10,mlp,[32],98666,0.4708
cifar10,mlp,[64],197322,0.4118
cifar10,mlp,[64],197322,0.4223
cifar10,mlp,[64],197322,0.4448
cifar10,mlp,[64],197322,0.4473
cifar10,mlp,[64],197322,0.4562
cifar10,mlp,[64],197322,0.4562
cifar10,mlp,[64],197322,0.4611
cifar10,mlp,[64],197322,0.4638
cifar10,mlp,[64],197322,0.4693
cifar10,mlp,[64],197322,0.4693
cifar10,mlp,[64],197322,0.4767
cifar10,mlp,[64],197322,0.4767
cifar10,mlp,[64],197322,0.4767
cifar10,mlp,[64],197322,0.4813
cifar10,mlp,[64],197322,0.4813
cifar10,mlp,[64],197322,0.4825
cifar10,mlp,[64],197322,0.4825
cifar10,mlp,[64],197322,0.4876
cifar10,mlp,[64],197322,0.4876
cifar10,mlp,[64],197322,0.4876
cifar10,mlp,[64],197322,0.4893
cifar10,mlp,[64],197322,0.4893
cifar10,mlp,[64],197322,0.4893
cifar10,mlp,[64],197322,0.4893
cifar10,mlp,[64],197322,0.4918
cifar10,mlp,[64],197322,0.4948
cifar10,mlp,[64],197322,0.4948
cifar10,mlp,[64],197322,0.495
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[64],197322,0.5014
cifar10,mlp,[128],394634,0.4168
cifar10,mlp,[128],394634,0.4297
cifar10,mlp,[128],394634,0.4593
cifar10,mlp,[128],394634,0.4658
cifar10,mlp,[128],394634,0.4658
cifar10,mlp,[128],394634,0.4706
cifar10,mlp,[128],394634,0.4706
cifar10,mlp,[128],394634,0.4775
cifar10,mlp,[128],394634,0.4775
cifar10,mlp,[128],394634,0.4799
cifar10,mlp,[128],394634,0.4799
cifar10,mlp,[128],394634,0.4865
cifar10,mlp,[128],394634,0.4865
cifar10,mlp,[128],394634,0.4865
cifar10,mlp,[128],394634,0.4868
cifar10,mlp,[128],394634,0.4923
cifar10,mlp,[128],394634,0.4937
cifar10,mlp,[128],394634,0.4937
cifar10,mlp,[128],394634,0.5021
cifar10,mlp,[128],394634,0.5021
cifar10,mlp,[128],394634,0.506
cifar10,mlp,[128],394634,0.506
cifar10,mlp,[128],394634,0.5077
cifar10,mlp,[128],394634,0.5105
cifar10,mlp,[128],394634,0.5142
cifar10,mlp,[128],394634,0.5142
cifar10,mlp,[128],394634,0.5148
cifar10,mlp,[128],394634,0.5172
cifar10,mlp,[128],394634,0.5172
cifar10,mlp,[128],394634,0.5217
cifar10,mlp,[128],394634,0.5217
cifar10,mlp,[128],394634,0.5228
cifar10,mlp,[128],394634,0.5228
cifar10,mlp,[128],394634,0.5258
cifar10,mlp,[128],394634,0.5258
cifar10,mlp,[128],394634,0.5258
cifar10,mlp,[128],394634,0.5258
cifar10,mlp,[128],394634,0.5258
cifar10,mlp,[128],394634,0.5258
cifar10,mlp,[128],394634,0.5258
cifar10,mlp,[256],789258,0.4181
cifar10,mlp,[256],789258,0.4449
cifar10,mlp,[256],789258,0.4586
cifar10,mlp,[256],789258,0.4586
cifar10,mlp,[256],789258,0.4661
cifar10,mlp,[256],789258,0.4685
cifar10,mlp,[256],789258,0.474
cifar10,mlp,[256],789258,0.4778
cifar10,mlp,[256],789258,0.4842
cifar10,mlp,[256],789258,0.4842
cifar10,mlp,[256],789258,0.4842
cifar10,mlp,[256],789258,0.4881
cifar10,mlp,[256],789258,0.4881
cifar10,mlp,[256],789258,0.4881
cifar10,mlp,[256],789258,0.4992
cifar10,mlp,[256],789258,0.5001
cifar10,mlp,[256],789258,0.5001
cifar10,mlp,[256],789258,0.5001
cifar10,mlp,[256],789258,0.5001
cifar10,mlp,[256],789258,0.5174
cifar10,mlp,[256],789258,0.5174
cifar10,mlp,[256],789258,0.5174
cifar10,mlp,[256],789258,0.5174
cifar10,mlp,[256],789258,0.5174
cifar10,mlp,[256],789258,0.5174
cifar10,mlp,[256],789258,0.5174
cifar10,mlp,[256],789258,0.5174
cifar10,mlp,[256],789258,0.5254
cifar10,mlp,[256],789258,0.5254
cifar10,mlp,[256],789258,0.5258
cifar10,mlp,[256],789258,0.5258
cifar10,mlp,[256],789258,0.5315
cifar10,mlp,[256],789258,0.5315
cifar10,mlp,[256],789258,0.5322
cifar10,mlp,[256],789258,0.5332
cifar10,mlp,[256],789258,0.5332
cifar10,mlp,[256],789258,0.5334
cifar10,mlp,[256],789258,0.5344
cifar10,mlp,[256],789258,0.5344
cifar10,mlp,[256],789258,0.5344
cifar10,mlp,[512],1578506,0.4195
cifar10,mlp,[512],1578506,0.4207
cifar10,mlp,[512],1578506,0.4273
cifar10,mlp,[512],1578506,0.4599
cifar10,mlp,[512],1578506,0.4599
cifar10,mlp,[512],1578506,0.4599
cifar10,mlp,[512],1578506,0.4612
cifar10,mlp,[512],1578506,0.4779
cifar10,mlp,[512],1578506,0.4855
cifar10,mlp,[512],1578506,0.4855
cifar10,mlp,[512],1578506,0.4855
cifar10,mlp,[512],1578506,0.4855
cifar10,mlp,[512],1578506,0.4972
cifar10,mlp,[512],1578506,0.4972
cifar10,mlp,[512],1578506,0.4972
cifar10,mlp,[512],1578506,0.4972
cifar10,mlp,[512],1578506,0.5012
cifar10,mlp,[512],1578506,0.5012
cifar10,mlp,[512],1578506,0.5012
cifar10,mlp,[512],1578506,0.5053
cifar10,mlp,[512],1578506,0.5055
cifar10,mlp,[512],1578506,0.5055
cifar10,mlp,[512],1578506,0.5055
cifar10,mlp,[512],1578506,0.5086
cifar10,mlp,[512],1578506,0.5089
cifar10,mlp,[512],1578506,0.5139
cifar10,mlp,[512],1578506,0.5281
cifar10,mlp,[512],1578506,0.5281
cifar10,mlp,[512],1578506,0.5315
cifar10,mlp,[512],1578506,0.5315
cifar10,mlp,[512],1578506,0.5368
cifar10,mlp,[512],1578506,0.5368
cifar10,mlp,[512],1578506,0.5421
cifar10,mlp,[512],1578506,0.5421
cifar10,mlp,[512],1578506,0.545
cifar10,mlp,[512],1578506,0.545
cifar10,mlp,[512],1578506,0.545
cifar10,mlp,[512],1578506,0.545
cifar10,mlp,[512],1578506,0.545
cifar10,mlp,[512],1578506,0.545
cifar10,mlp,[1024],3157002,0.4097
cifar10,mlp,[1024],3157002,0.4248
cifar10,mlp,[1024],3157002,0.44
cifar10,mlp,[1024],3157002,0.44
cifar10,mlp,[1024],3157002,0.452
cifar10,mlp,[1024],3157002,0.452
cifar10,mlp,[1024],3157002,0.452
cifar10,mlp,[1024],3157002,0.452
cifar10,mlp,[1024],3157002,0.452
cifar10,mlp,[1024],3157002,0.474
cifar10,mlp,[1024],3157002,0.4838
cifar10,mlp,[1024],3157002,0.4838
cifar10,mlp,[1024],3157002,0.4838
cifar10,mlp,[1024],3157002,0.4838
cifar10,mlp,[1024],3157002,0.4838
cifar10,mlp,[1024],3157002,0.4838
cifar10,mlp,[1024],3157002,0.4838
cifar10,mlp,[1024],3157002,0.4937
cifar10,mlp,[1024],3157002,0.4946
cifar10,mlp,[1024],3157002,0.4961
cifar10,mlp,[1024],3157002,0.4984
cifar10,mlp,[1024],3157002,0.5002
cifar10,mlp,[1024],3157002,0.5014
cifar10,mlp,[1024],3157002,0.5014
cifar10,mlp,[1024],3157002,0.5119
cifar10,mlp,[1024],3157002,0.5119
cifar10,mlp,[1024],3157002,0.5247
cifar10,mlp,[1024],3157002,0.5276
cifar10,mlp,[1024],3157002,0.5276
cifar10,mlp,[1024],3157002,0.5344
cifar10,mlp,[1024],3157002,0.5344
cifar10,mlp,[1024],3157002,0.5458
cifar10,mlp,[1024],3157002,0.5458
cifar10,mlp,[1024],3157002,0.5505
cifar10,mlp,[1024],3157002,0.5518
cifar10,mlp,[1024],3157002,0.5533
cifar10,mlp,[1024],3157002,0.5533
cifar10,mlp,[1024],3157002,0.5533
cifar10,mlp,[1024],3157002,0.5559
cifar10,mlp,[1024],3157002,0.556
cifar10,kaf,[32],98666,0.2951
cifar10,kaf,[32],98666,0.3427
cifar10,kaf,[32],98666,0.3442
cifar10,kaf,[32],98666,0.3442
cifar10,kaf,[32],98666,0.3572
cifar10,kaf,[32],98666,0.3643
cifar10,kaf,[32],98666,0.3643
cifar10,kaf,[32],98666,0.3643
cifar10,kaf,[32],98666,0.3643
cifar10,kaf,[32],98666,0.3643
cifar10,kaf,[32],98666,0.3697
cifar10,kaf,[32],98666,0.3697
cifar10,kaf,[32],98666,0.3698
cifar10,kaf,[32],98666,0.3698
cifar10,kaf,[32],98666,0.374
cifar10,kaf,[32],98666,0.374
cifar10,kaf,[32],98666,0.374
cifar10,kaf,[32],98666,0.377
cifar10,kaf,[32],98666,0.377
cifar10,kaf,[32],98666,0.377
cifar10,kaf,[32],98666,0.377
cifar10,kaf,[32],98666,0.377
cifar10,kaf,[32],98666,0.377
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[32],98666,0.3778
cifar10,kaf,[64],197322,0.34
cifar10,kaf,[64],197322,0.3415
cifar10,kaf,[64],197322,0.3529
cifar10,kaf,[64],197322,0.3583
cifar10,kaf,[64],197322,0.3583
cifar10,kaf,[64],197322,0.3675
cifar10,kaf,[64],197322,0.3693
cifar10,kaf,[64],197322,0.3693
cifar10,kaf,[64],197322,0.3693
cifar10,kaf,[64],197322,0.3693
cifar10,kaf,[64],197322,0.3693
cifar10,kaf,[64],197322,0.3693
cifar10,kaf,[64],197322,0.3697
cifar10,kaf,[64],197322,0.3697
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3781
cifar10,kaf,[64],197322,0.3784
cifar10,kaf,[64],197322,0.3784
cifar10,kaf,[64],197322,0.3784
cifar10,kaf,[64],197322,0.3784
cifar10,kaf,[64],197322,0.3784
cifar10,kaf,[64],197322,0.3784
cifar10,kaf,[64],197322,0.3784
cifar10,kaf,[128],394634,0.2995
cifar10,kaf,[128],394634,0.3281
cifar10,kaf,[128],394634,0.3292
cifar10,kaf,[128],394634,0.3348
cifar10,kaf,[128],394634,0.3348
cifar10,kaf,[128],394634,0.3348
cifar10,kaf,[128],394634,0.3397
cifar10,kaf,[128],394634,0.349
cifar10,kaf,[128],394634,0.349
cifar10,kaf,[128],394634,0.349
cifar10,kaf,[128],394634,0.3673
cifar10,kaf,[128],394634,0.3673
cifar10,kaf,[128],394634,0.3673
cifar10,kaf,[128],394634,0.3673
cifar10,kaf,[128],394634,0.3689
cifar10,kaf,[128],394634,0.3689
cifar10,kaf,[128],394634,0.3689
cifar10,kaf,[128],394634,0.3689
cifar10,kaf,[128],394634,0.3689
cifar10,kaf,[128],394634,0.3689
cifar10,kaf,[128],394634,0.3689
cifar10,kaf,[128],394634,0.3694
cifar10,kaf,[128],394634,0.3743
cifar10,kaf,[128],394634,0.3743
cifar10,kaf,[128],394634,0.3743
cifar10,kaf,[128],394634,0.3743
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3745
cifar10,kaf,[128],394634,0.3747
cifar10,kaf,[128],394634,0.3747
cifar10,kaf,[256],789258,0.2101
cifar10,kaf,[256],789258,0.3146
cifar10,kaf,[256],789258,0.3166
cifar10,kaf,[256],789258,0.3221
cifar10,kaf,[256],789258,0.3221
cifar10,kaf,[256],789258,0.3279
cifar10,kaf,[256],789258,0.351
cifar10,kaf,[256],789258,0.351
cifar10,kaf,[256],789258,0.3565
cifar10,kaf,[256],789258,0.3565
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3676
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[256],789258,0.3785
cifar10,kaf,[512],1578506,0.314
cifar10,kaf,[512],1578506,0.314
cifar10,kaf,[512],1578506,0.314
cifar10,kaf,[512],1578506,0.325
cifar10,kaf,[512],1578506,0.325
cifar10,kaf,[512],1578506,0.325
cifar10,kaf,[512],1578506,0.325
cifar10,kaf,[512],1578506,0.325
cifar10,kaf,[512],1578506,0.3582
cifar10,kaf,[512],1578506,0.3582
cifar10,kaf,[512],1578506,0.3582
cifar10,kaf,[512],1578506,0.3582
cifar10,kaf,[512],1578506,0.3582
cifar10,kaf,[512],1578506,0.3582
cifar10,kaf,[512],1578506,0.3582
cifar10,kaf,[512],1578506,0.3582
cifar10,kaf,[512],1578506,0.3582
cifar10,kaf,[512],1578506,0.3609
cifar10,kaf,[512],1578506,0.3609
cifar10,kaf,[512],1578506,0.3673
cifar10,kaf,[512],1578506,0.3673
cifar10,kaf,[512],1578506,0.3673
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[512],1578506,0.3785
cifar10,kaf,[1024],3157002,0.2166
cifar10,kaf,[1024],3157002,0.2988
cifar10,kaf,[1024],3157002,0.2988
cifar10,kaf,[1024],3157002,0.2988
cifar10,kaf,[1024],3157002,0.3288
cifar10,kaf,[1024],3157002,0.3288
cifar10,kaf,[1024],3157002,0.3288
cifar10,kaf,[1024],3157002,0.3288
cifar10,kaf,[1024],3157002,0.3288
cifar10,kaf,[1024],3157002,0.3288
cifar10,kaf,[1024],3157002,0.3297
cifar10,kaf,[1024],3157002,0.3297
cifar10,kaf,[1024],3157002,0.332
cifar10,kaf,[1024],3157002,0.332
cifar10,kaf,[1024],3157002,0.332
cifar10,kaf,[1024],3157002,0.3556
cifar10,kaf,[1024],3157002,0.3556
cifar10,kaf,[1024],3157002,0.3556
cifar10,kaf,[1024],3157002,0.3578
cifar10,kaf,[1024],3157002,0.3663
cifar10,kaf,[1024],3157002,0.3663
cifar10,kaf,[1024],3157002,0.3724
cifar10,kaf,[1024],3157002,0.3724
cifar10,kaf,[1024],3157002,0.3724
cifar10,kaf,[1024],3157002,0.3724
cifar10,kaf,[1024],3157002,0.3724
cifar10,kaf,[1024],3157002,0.3731
cifar10,kaf,[1024],3157002,0.3773
cifar10,kaf,[1024],3157002,0.3773
cifar10,kaf,[1024],3157002,0.3773
cifar10,kaf,[1024],3157002,0.3792
cifar10,kaf,[1024],3157002,0.3795
cifar10,kaf,[1024],3157002,0.3795
cifar10,kaf,[1024],3157002,0.3795
cifar10,kaf,[1024],3157002,0.3795
cifar10,kaf,[1024],3157002,0.3795
cifar10,kaf,[1024],3157002,0.3795
cifar10,kaf,[1024],3157002,0.3799
cifar10,kaf,[1024],3157002,0.3799
cifar10,kaf,[1024],3157002,0.3799
cifar10,librakan,[32],10718827,0.3801
cifar10,librakan,[32],10718827,0.4271
cifar10,librakan,[32],10718827,0.4271
cifar10,librakan,[32],10718827,0.4271
cifar10,librakan,[32],10718827,0.4553
cifar10,librakan,[32],10718827,0.4553
cifar10,librakan,[32],10718827,0.4626
cifar10,librakan,[32],10718827,0.479
cifar10,librakan,[32],10718827,0.479
cifar10,librakan,[32],10718827,0.479
cifar10,librakan,[32],10718827,0.479
cifar10,librakan,[32],10718827,0.4817
cifar10,librakan,[32],10718827,0.4817
cifar10,librakan,[32],10718827,0.4817
cifar10,librakan,[32],10718827,0.4861
cifar10,librakan,[32],10718827,0.4861
cifar10,librakan,[32],10718827,0.4881
cifar10,librakan,[32],10718827,0.4923
cifar10,librakan,[32],10718827,0.4923
cifar10,librakan,[32],10718827,0.4923
cifar10,librakan,[32],10718827,0.5027
cifar10,librakan,[32],10718827,0.5027
cifar10,librakan,[32],10718827,0.5079
cifar10,librakan,[32],10718827,0.5124
cifar10,librakan,[32],10718827,0.5162
cifar10,librakan,[32],10718827,0.5162
cifar10,librakan,[32],10718827,0.5162
cifar10,librakan,[32],10718827,0.5226
cifar10,librakan,[32],10718827,0.5304
cifar10,librakan,[32],10718827,0.536
cifar10,librakan,[32],10718827,0.5361
cifar10,librakan,[32],10718827,0.5442
cifar10,librakan,[32],10718827,0.5442
cifar10,librakan,[32],10718827,0.5451
cifar10,librakan,[32],10718827,0.5487
cifar10,librakan,[32],10718827,0.5487
cifar10,librakan,[32],10718827,0.5487
cifar10,librakan,[32],10718827,0.55
cifar10,librakan,[32],10718827,0.5519
cifar10,librakan,[32],10718827,0.5519
cifar10,librakan,[64],10817483,0.4009
cifar10,librakan,[64],10817483,0.426
cifar10,librakan,[64],10817483,0.4309
cifar10,librakan,[64],10817483,0.4686
cifar10,librakan,[64],10817483,0.4686
cifar10,librakan,[64],10817483,0.4686
cifar10,librakan,[64],10817483,0.4692
cifar10,librakan,[64],10817483,0.4692
cifar10,librakan,[64],10817483,0.4692
cifar10,librakan,[64],10817483,0.4692
cifar10,librakan,[64],10817483,0.4857
cifar10,librakan,[64],10817483,0.4857
cifar10,librakan,[64],10817483,0.4857
cifar10,librakan,[64],10817483,0.4857
cifar10,librakan,[64],10817483,0.4857
cifar10,librakan,[64],10817483,0.4916
cifar10,librakan,[64],10817483,0.505
cifar10,librakan,[64],10817483,0.5066
cifar10,librakan,[64],10817483,0.5066
cifar10,librakan,[64],10817483,0.5066
cifar10,librakan,[64],10817483,0.5066
cifar10,librakan,[64],10817483,0.5084
cifar10,librakan,[64],10817483,0.5158
cifar10,librakan,[64],10817483,0.5158
cifar10,librakan,[64],10817483,0.5268
cifar10,librakan,[64],10817483,0.5268
cifar10,librakan,[64],10817483,0.5269
cifar10,librakan,[64],10817483,0.5269
cifar10,librakan,[64],10817483,0.5363
cifar10,librakan,[64],10817483,0.5363
cifar10,librakan,[64],10817483,0.5383
cifar10,librakan,[64],10817483,0.5428
cifar10,librakan,[64],10817483,0.5499
cifar10,librakan,[64],10817483,0.5573
cifar10,librakan,[64],10817483,0.5575
cifar10,librakan,[64],10817483,0.5575
cifar10,librakan,[64],10817483,0.5575
cifar10,librakan,[64],10817483,0.5592
cifar10,librakan,[64],10817483,0.5592
cifar10,librakan,[64],10817483,0.5592
cifar10,librakan,[128],11014795,0.4088
cifar10,librakan,[128],11014795,0.409
cifar10,librakan,[128],11014795,0.428
cifar10,librakan,[128],11014795,0.4396
cifar10,librakan,[128],11014795,0.4396
cifar10,librakan,[128],11014795,0.4624
cifar10,librakan,[128],11014795,0.4624
cifar10,librakan,[128],11014795,0.4624
cifar10,librakan,[128],11014795,0.4624
